chooseKey,count,grade,keyType,mainCategory,mainKey,name,pricePeOne,subCategory,subKey,totalTradeCount,mainLabel,subLabel,description,
0,,4,0,55,26077,[Mystic] Kibelius Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Mystic] Kibelius Armor,
0,,4,0,55,26110,[Mystic] Cavaro Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Mystic] Cavaro Shoes,
0,,4,0,55,22401,[Tamer] Tyrie Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Tyrie Helmet,
0,,4,0,55,28650,[Ranger] Heidel Masquerade Dress,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Heidel Masquerade Dress,
0,,4,0,55,28667,[Ranger] Audria Hat,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Audria Hat,
0,,4,0,55,28668,[Ranger] Audria Clothes,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Audria Clothes,
0,,4,0,55,22634,[Valkyrie] Clead Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Clead Armor,
0,,4,0,55,28753,[Sorceress] New Year Hanbok Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] New Year Hanbok Shoes,
0,,4,0,55,28786,[Sorceress] Terrmin�� Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Terrmin�� Armor,
0,,4,0,55,29003,[Tamer] Blushing Maiden Gloves,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Blushing Maiden Gloves,
0,,4,0,55,29004,[Tamer] Blushing Maiden Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Blushing Maiden Shoes,
0,,4,0,55,29268,[Valkyrie] Pila Fe Outlaw Hat,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Pila Fe Outlaw Hat,
0,,4,0,55,29403,[Maehwa] Peach Blossom Clothes,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Peach Blossom Clothes,
0,,4,0,55,29654,[Witch] Tritch Aad Sphera,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Tritch Aad Sphera,
0,,4,0,55,29753,[Kunoichi] New Year Hanbok Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] New Year Hanbok Shoes,
0,,4,0,55,29854,[Kunoichi] Night Cat Shortsword,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Night Cat Shortsword,
0,,4,0,55,29871,[Kunoichi] Tea Flower Bandana,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Tea Flower Bandana,
0,,4,0,55,54339,[Dark Knight] Lahr Arcien Helmet (R),,4,0,,Pearl Item,Female Apparel (Individual),[Dark Knight] Lahr Arcien Helmet (R),
0,,4,0,55,23570,[Kunoichi] Karin Shortsword,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Karin Shortsword,
0,,4,0,55,54340,[Dark Knight] Lahr Arcien Armor (R),,4,0,,Pearl Item,Female Apparel (Individual),[Dark Knight] Lahr Arcien Armor (R),
0,,4,0,55,54357,[Dark Knight] Puff Mini Ornamental Knot,,4,0,,Pearl Item,Female Apparel (Individual),[Dark Knight] Puff Mini Ornamental Knot,
0,,4,0,55,54390,[Dark Knight] New Year Hanbok Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Dark Knight] New Year Hanbok Shoes,
0,,4,0,55,54421,[Dark Knight] Epheria Marine Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Dark Knight] Epheria Marine Armor,
0,,4,0,55,57833,[Tamer] Crown Eagle Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Crown Eagle Helmet,
0,,4,0,55,57883,[Kunoichi] Crown Eagle Shortsword,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Crown Eagle Shortsword,
0,,4,0,55,57897,[Dark Knight] Crown Eagle Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Dark Knight] Crown Eagle Helmet,
0,,4,0,55,340038,[Ranger] Demonic Queen Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Demonic Queen Armor,
0,,4,0,55,340055,[Sorceress] Angelic Queen Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Angelic Queen Helmet,
0,,4,0,55,340073,[Valkyrie] Demonic Queen Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Demonic Queen Helmet,
0,,4,0,55,340123,[Dark Knight] Demonic Queen Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Dark Knight] Demonic Queen Shoes,
0,,4,0,55,340374,[Dark Knight] Floree Clothes,,4,0,,Pearl Item,Female Apparel (Individual),[Dark Knight] Floree Clothes,
0,,4,0,55,340388,[Valkyrie] Yianaros Headpiece,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Yianaros Headpiece,
0,,4,0,55,340391,[Witch] Yianaros Headpiece,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Yianaros Headpiece,
0,,4,0,55,340523,[Maehwa] Valoren Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Valoren Armor,
0,,4,0,55,340638,[Lahn] Vespena Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Lahn] Vespena Helmet,
0,,4,0,55,29254,[Valkyrie] Jousting Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Jousting Armor,
0,,4,0,55,420008,[Sorceress] Fallen Garzar Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Fallen Garzar Armor,
0,,4,0,55,440013,[Tamer] Blanchard Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Blanchard Shoes,
0,,4,0,55,29404,[Maehwa] Peach Blossom Gloves,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Peach Blossom Gloves,
0,,4,0,55,470029,[Maehwa] Blanchard Headpiece,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Blanchard Headpiece,
0,,4,0,55,490017,[Witch] Rosa De Sharon Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Rosa De Sharon Shoes,
0,,4,0,55,540003,[Mystic] Rakshande Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Mystic] Rakshande Shoes,
0,,4,0,55,540004,[Mystic] Rakshande Gauntlet,,4,0,,Pearl Item,Female Apparel (Individual),[Mystic] Rakshande Gauntlet,
0,,4,0,55,540054,[Mystic] Blanchard Headpiece,,4,0,,Pearl Item,Female Apparel (Individual),[Mystic] Blanchard Headpiece,
0,,4,0,55,540068,[Mystic] Bloody Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Mystic] Bloody Shoes,
0,,4,0,55,540071,[Mystic] Crown Eagle Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Mystic] Crown Eagle Armor,
0,,4,0,55,551082,[Lahn] Lahr Arcien Shoes (R),,4,0,,Pearl Item,Female Apparel (Individual),[Lahn] Lahr Arcien Shoes (R),
0,,4,0,55,551100,[Lahn] Spring Blossom Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Lahn] Spring Blossom Shoes,
0,,4,0,55,551167,[Lahn] Jade Navillera Clothes,,4,0,,Pearl Item,Female Apparel (Individual),[Lahn] Jade Navillera Clothes,
0,,4,0,55,551168,[Lahn] Jade Navillera Gloves,,4,0,,Pearl Item,Female Apparel (Individual),[Lahn] Jade Navillera Gloves,
0,,4,0,55,590272,[Witch] Fairybleu Robe,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Fairybleu Robe,
0,,4,0,55,590390,[Mystic] Glorious Shudad Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Mystic] Glorious Shudad Helmet,
0,,4,0,55,590407,[Dark Knight] White Bunny Ears,,4,0,,Pearl Item,Female Apparel (Individual),[Dark Knight] White Bunny Ears,
0,,4,0,55,19104,[Sorceress] Lumik Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Lumik Shoes,
0,,4,0,55,19111,[Sorceress] Eckett Gloves,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Eckett Gloves,
0,,4,0,55,19154,[Sorceress] Spring Blossom Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Spring Blossom Shoes,
0,,4,0,55,19222,[Ranger] Cavaro Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Cavaro Helmet,
0,,4,0,55,19290,[Ranger] Atanis Longbow,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Atanis Longbow,
0,,4,0,55,19422,[Tamer] Lahr Arcien Shoes W,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Lahr Arcien Shoes W,
0,,4,0,55,19440,[Tamer] Kibelius Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Kibelius Armor,
0,,4,0,55,19490,[Tamer] Lahr Arcien Shortsword (R),,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Lahr Arcien Shortsword (R),
0,,4,0,55,20115,[Valkyrie] Puff Mini Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Puff Mini Armor,
0,,4,0,55,20133,[Valkyrie] Cavaro Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Cavaro Shoes,
0,,4,0,55,20183,[Valkyrie] Puff Mini Longsword,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Puff Mini Longsword,
0,,4,0,55,20315,[Maehwa] Puff Mini Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Puff Mini Helmet,
0,,4,0,55,20333,[Maehwa] Lahr Arcien Helmet (R),,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Lahr Arcien Helmet (R),
0,,4,0,55,20383,[Maehwa] Puff Mini Blade,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Puff Mini Blade,
0,,4,0,55,22137,[Sorceress] Acher Guard Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Acher Guard Helmet,
0,,4,0,55,22162,[Sorceress] Kisleev Scythe,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Kisleev Scythe,
0,,4,0,55,22187,[Sorceress] Karlstein Talisman,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Karlstein Talisman,
0,,4,0,55,22205,[Ranger] Tyrie Shoes (Short),,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Tyrie Shoes (Short),
0,,4,0,55,22248,[Ranger] Gotha Rensa Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Gotha Rensa Armor,
0,,4,0,55,22255,[Ranger] Marine Romance Hat,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Marine Romance Hat,
0,,4,0,55,22298,[Ranger] Gotha Rensa Dagger,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Gotha Rensa Dagger,
0,,4,0,55,22405,[Tamer] Tyrie Shoes (Short),,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Tyrie Shoes (Short),
0,,4,0,55,22430,[Tamer] Bloody Gloves,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Bloody Gloves,
0,,4,0,55,22455,[Tamer] Marine Romance Hat,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Marine Romance Hat,
0,,4,0,55,22498,[Tamer] White Dragon Trinket,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] White Dragon Trinket,
0,,4,0,55,22605,[Valkyrie] Tyrie Shoes (Short),,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Tyrie Shoes (Short),
0,,4,0,55,22630,[Valkyrie] Bloody Gloves,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Bloody Gloves,
0,,4,0,55,22716,[Maehwa] Epheria Marine Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Epheria Marine Helmet,
0,,4,0,55,22741,[Maehwa] Noel Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Noel Shoes,
0,,4,0,55,22766,[Maehwa] Blushing Maiden Kerispear,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Blushing Maiden Kerispear,
0,,4,0,55,22991,[Witch] Kibelius Dagger,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Kibelius Dagger,
0,,4,0,55,23448,[Witch] Pila Fe Outlaw Clothes,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Pila Fe Outlaw Clothes,
0,,4,0,55,23473,[Witch] Cavaro Staff,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Cavaro Staff,
0,,4,0,55,23516,[Kunoichi] Epheria Marine Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Epheria Marine Shoes,
0,,4,0,55,23523,[Kunoichi] Karlstein Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Karlstein Armor,
0,,4,0,55,23541,[Kunoichi] Acher Guard Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Acher Guard Helmet,
0,,4,0,55,23566,[Kunoichi] Lahr Arcien Shortsword (R),,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Lahr Arcien Shortsword (R),
0,,4,0,55,23584,[Kunoichi] Kibelius Kunai,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Kibelius Kunai,
0,,4,0,55,23727,[Sorceress] Kyrill Talisman,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Kyrill Talisman,
0,,4,0,55,23741,[Valkyrie] Kyrill Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Kyrill Helmet,
0,,4,0,55,23766,[Sorceress] Charles Rene Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Charles Rene Armor,
0,,4,0,55,23784,[Valkyrie] Charles Rene Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Charles Rene Armor,
0,,4,0,55,23791,[Maehwa] Charles Rene Gloves,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Charles Rene Gloves,
0,,4,0,55,26042,[Mystic] Lahr Arcien Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Mystic] Lahr Arcien Shoes,
0,,4,0,55,26081,[Mystic] Kibelius Cestus,,4,0,,Pearl Item,Female Apparel (Individual),[Mystic] Kibelius Cestus,
0,,4,0,55,28757,[Sorceress] Lucien Blanc Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Lucien Blanc Shoes,
0,,4,0,55,29007,[Tamer] Blushing Maiden Celestial Bo Staff,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Blushing Maiden Celestial Bo Staff,
0,,4,0,55,29025,[Tamer] Night Cat Shortsword,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Night Cat Shortsword,
0,,4,0,55,29264,[Valkyrie] Ram Horn Witch Clothes,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Ram Horn Witch Clothes,
0,,4,0,55,29275,[Valkyrie] Heidel Masquerade Dress,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Heidel Masquerade Dress,
0,,4,0,55,29289,[Valkyrie] Terrmin�� Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Terrmin�� Armor,
0,,4,0,55,22655,[Valkyrie] Enslar Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Enslar Shoes,
0,,4,0,55,29382,[Maehwa] Pila Fe Outlaw Clothes,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Pila Fe Outlaw Clothes,
0,,4,0,55,29400,[Maehwa] Anemos Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Anemos Armor,
0,,4,0,55,29407,[Maehwa] Peach Blossom Horn Bow,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Peach Blossom Horn Bow,
0,,4,0,55,29650,[Witch] Tritch Hat,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Tritch Hat,
0,,4,0,55,29757,[Kunoichi] Golden Scale Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Golden Scale Armor,
0,,4,0,55,29825,[Kunoichi] Ayo Sah Chakram,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Ayo Sah Chakram,
0,,4,0,55,29850,[Kunoichi] Ayo Kunai,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Ayo Kunai,
0,,4,0,55,54343,[Dark Knight] Lahr Arcien Ornamental Knot (R),,4,0,,Pearl Item,Female Apparel (Individual),[Dark Knight] Lahr Arcien Ornamental Knot (R),
0,,4,0,55,54361,[Dark Knight] Kibelius Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Dark Knight] Kibelius Armor,
0,,4,0,55,54386,[Dark Knight] Heidel Masquerade Dress,,4,0,,Pearl Item,Female Apparel (Individual),[Dark Knight] Heidel Masquerade Dress,
0,,4,0,55,54400,[Dark Knight] Sin Terrna Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Dark Knight] Sin Terrna Shoes,
0,,4,0,55,54450,[Dark Knight] Ram Horn Witch Clothes,,4,0,,Pearl Item,Female Apparel (Individual),[Dark Knight] Ram Horn Witch Clothes,
0,,4,0,55,57812,[Ranger] Crown Eagle Dagger,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Crown Eagle Dagger,
0,,4,0,55,57819,[Sorceress] Crown Eagle Amulet,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Crown Eagle Amulet,
0,,4,0,55,420007,[Sorceress] Fallen Garzar Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Fallen Garzar Helmet,
0,,4,0,55,28664,[Ranger] Terrmin�� Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Terrmin�� Helmet,
0,,4,0,55,57837,[Tamer] Crown Eagle Celestial Bo Staff,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Crown Eagle Celestial Bo Staff,
0,,4,0,55,57876,[Witch] Crown Eagle Dagger,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Crown Eagle Dagger,
0,,4,0,55,57901,[Dark Knight] Crown Eagle Vediant,,4,0,,Pearl Item,Female Apparel (Individual),[Dark Knight] Crown Eagle Vediant,
0,,4,0,55,340059,[Sorceress] Angelic Queen Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Angelic Queen Armor,
0,,4,0,55,340127,[Dark Knight] Angelic Queen Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Dark Knight] Angelic Queen Helmet,
0,,4,0,55,340141,[Mystic] Angelic Queen Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Mystic] Angelic Queen Shoes,
0,,4,0,55,340370,[Kunoichi] Floree Headpiece,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Floree Headpiece,
0,,4,0,55,340384,[Sorceress] Yianaros Headpiece,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Yianaros Headpiece,
0,,4,0,55,340520,[Valkyrie] Valoren Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Valoren Armor,
0,,4,0,55,420011,[Sorceress] Fallen Garzar Amulet,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Fallen Garzar Amulet,
0,,4,0,55,420029,[Sorceress] Blanchard Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Blanchard Shoes,
0,,4,0,55,440017,[Tamer] Rosa De Sharon Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Rosa De Sharon Shoes,
0,,4,0,55,470033,[Maehwa] Rosa De Sharon Headpiece,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Rosa De Sharon Headpiece,
0,,4,0,55,520012,[Dark Knight] Noel Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Dark Knight] Noel Shoes,
0,,4,0,55,520037,[Dark Knight] Bloody Gloves,,4,0,,Pearl Item,Female Apparel (Individual),[Dark Knight] Bloody Gloves,
0,,4,0,55,540025,[Mystic] Anemos Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Mystic] Anemos Helmet,
0,,4,0,55,551039,[Lahn] Trilby Headpiece,,4,0,,Pearl Item,Female Apparel (Individual),[Lahn] Trilby Headpiece,
0,,4,0,55,551053,[Lahn] Sanguine Petal Headpiece,,4,0,,Pearl Item,Female Apparel (Individual),[Lahn] Sanguine Petal Headpiece,
0,,4,0,55,551103,[Lahn] New Year Hanbok Clothes,,4,0,,Pearl Item,Female Apparel (Individual),[Lahn] New Year Hanbok Clothes,
0,,4,0,55,29868,[Kunoichi] Terrmin�� Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Terrmin�� Helmet,
0,,4,0,55,580026,[Shai] Marigold Sunset Vitclari,,4,0,,Pearl Item,Female Apparel (Individual),[Shai] Marigold Sunset Vitclari,
0,,4,0,55,590386,[Valkyrie] Glorious Shudad Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Glorious Shudad Armor,
0,,4,0,55,590404,[Mystic] White Bunny Ears,,4,0,,Pearl Item,Female Apparel (Individual),[Mystic] White Bunny Ears,
0,,4,0,55,590429,[Ranger] Glorious Shudad Kamasylven Sword,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Glorious Shudad Kamasylven Sword,
0,,4,0,55,19103,[Sorceress] Lumik Gloves,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Lumik Gloves,
0,,4,0,55,19112,[Sorceress] Eckett Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Eckett Shoes,
0,,4,0,55,19137,[Sorceress] Puff Mini Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Puff Mini Shoes,
0,,4,0,55,19146,[Sorceress] Atanis Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Atanis Shoes,
0,,4,0,55,19205,[Ranger] Kyrill Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Kyrill Helmet,
0,,4,0,55,19239,[Ranger] Lahr Arcien Shoes (R),,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Lahr Arcien Shoes (R),
0,,4,0,55,19282,[Ranger] Kyrill Longbow,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Kyrill Longbow,
0,,4,0,55,19405,[Tamer] Puff Mini Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Puff Mini Helmet,
0,,4,0,55,19482,[Tamer] Puff Mini Shortsword,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Puff Mini Shortsword,
0,,4,0,55,20116,[Valkyrie] Puff Mini Gloves,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Puff Mini Gloves,
0,,4,0,55,20316,[Maehwa] Puff Mini Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Puff Mini Armor,
0,,4,0,55,20384,[Maehwa] Jegrina Blade,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Jegrina Blade,
0,,4,0,55,21847,[Valkyrie] Kibelius Lancia,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Kibelius Lancia,
0,,4,0,55,22145,[Sorceress] Millen Fedora Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Millen Fedora Shoes,
0,,4,0,55,22154,[Sorceress] Marine Romance Hat,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Marine Romance Hat,
0,,4,0,55,22213,[Ranger] Kibelius Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Kibelius Helmet,
0,,4,0,55,22247,[Ranger] Gotha Rensa Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Gotha Rensa Shoes,
0,,4,0,55,22256,[Ranger] Marine Romance Clothes,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Marine Romance Clothes,
0,,4,0,55,22281,[Ranger] Acher Guard Longbow,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Acher Guard Longbow,
0,,4,0,55,22290,[Ranger] Epheria Marine Dagger,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Epheria Marine Dagger,
0,,4,0,55,22413,[Tamer] Kibelius Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Kibelius Helmet,
0,,4,0,55,22447,[Tamer] New Year Hanbok Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] New Year Hanbok Shoes,
0,,4,0,55,22456,[Tamer] Marine Romance Clothes,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Marine Romance Clothes,
0,,4,0,55,22481,[Tamer] Acher Guard Shortsword,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Acher Guard Shortsword,
0,,4,0,55,22490,[Tamer] Epheria Marine Trinket,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Epheria Marine Trinket,
0,,4,0,55,22681,[Valkyrie] Acher Guard Longsword,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Acher Guard Longsword,
0,,4,0,55,22690,[Valkyrie] Epheria Marine Shield,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Epheria Marine Shield,
0,,4,0,55,22715,[Maehwa] Kibelius Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Kibelius Shoes,
0,,4,0,55,22758,[Maehwa] Marine Romance Clothes,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Marine Romance Clothes,
0,,4,0,55,22783,[Maehwa] Order of the Apricot Blade,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Order of the Apricot Blade,
0,,4,0,55,22924,[Witch] Lahr Arcien Shoes W,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Lahr Arcien Shoes W,
0,,4,0,55,22949,[Witch] Bloody Dress,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Bloody Dress,
0,,4,0,55,22983,[Witch] Acher Guard Staff,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Acher Guard Staff,
0,,4,0,55,22992,[Witch] Puff Mini Dagger,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Puff Mini Dagger,
0,,4,0,55,23417,[Witch] Deneve Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Deneve Shoes,
0,,4,0,55,23426,[Witch] Karin Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Karin Helmet,
0,,4,0,55,23490,[Witch] Weenie Looney Dagger,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Weenie Looney Dagger,
0,,4,0,55,23515,[Kunoichi] Epheria Marine Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Epheria Marine Armor,
0,,4,0,55,23524,[Kunoichi] Karlstein Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Karlstein Shoes,
0,,4,0,55,23549,[Kunoichi] Cokro Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Cokro Shoes,
0,,4,0,55,23558,[Kunoichi] Epheria Marine Shortsword,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Epheria Marine Shortsword,
0,,4,0,55,23724,[Sorceress] Kyrill Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Kyrill Helmet,
0,,4,0,55,23749,[Maehwa] Kyrill Horn Bow,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Kyrill Horn Bow,
0,,4,0,55,23758,[Kunoichi] Vixen Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Vixen Shoes,
0,,4,0,55,23783,[Valkyrie] Charles Rene Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Charles Rene Helmet,
